fichier,niveau,Meanconc,MeanSentL,MTLD,NbSubord_x,PA_SUBTLEX_1500,PA_SUBTLEX_3000,PA_SUBTLEX_MAX,PA_SUBTLEX_1500_U,PA_SUBTLEX_3000_U,PA_SUBTLEX_MAX_U,Prop_phrases_avec_sub,RatioConnContr
B2_COMPROF7.txt,B2,2.03,18.33333333333333,192.0,16,0.3397683397683397,0.2741312741312741,0.2471042471042471,0.4863013698630137,0.4178082191780822,0.3698630136986301,0.4,0.0
B2_COMPROF8.txt,B2,1.89,14.551724137931034,212.94000000000003,31,0.2836185819070904,0.2078239608801956,0.1809290953545232,0.4477611940298507,0.3681592039800995,0.3233830845771144,0.3103448275862069,0.0024213075060532
B2_COMPROF9.txt,B2,2.02,13.615384615384617,264.915,16,0.3488372093023256,0.2674418604651162,0.2383720930232558,0.4974874371859296,0.371859296482412,0.3266331658291457,0.3076923076923077,0.0
C1_CNAVT1.txt,C1-C2,1.92,19.444444444444443,150.08848484848482,23,0.3016949152542373,0.223728813559322,0.1966101694915254,0.4367088607594936,0.3354430379746835,0.2848101265822785,0.3333333333333333,0.0032786885245901
C1_CNAVT2.txt,C1-C2,1.89,17.761904761904763,161.28,18,0.3398058252427184,0.2588996763754045,0.2394822006472491,0.4878048780487805,0.4146341463414634,0.3780487804878049,0.1904761904761904,0.0
C1_CNAVT3.txt,C1-C2,1.96,17.9,108.43930100543608,35,0.3376623376623376,0.2564935064935065,0.2256493506493506,0.5039370078740157,0.3858267716535433,0.3346456692913386,0.225,0.0015974440894568
C1_CNAVT4.txt,C1-C2,1.92,19.0,136.7860869565218,16,0.3347826086956522,0.2347826086956521,0.1739130434782608,0.4263565891472868,0.2945736434108527,0.2403100775193798,0.4615384615384615,0.0043290043290043
C1_CNAVT5.txt,C1-C2,1.88,15.193548387096774,220.2366101694916,26,0.3967889908256881,0.3440366972477064,0.2706422018348624,0.5601851851851852,0.4907407407407407,0.3981481481481481,0.2258064516129032,0.0045871559633027
C1_CNAVT6.txt,C1-C2,1.87,18.5,203.89361702127664,36,0.3430079155672823,0.2849604221635884,0.2269129287598944,0.4923076923076923,0.4256410256410256,0.3692307692307692,0.5909090909090909,0.0052631578947368
C2_10_TIJD.txt,C1-C2,1.98,14.72,119.71960452807996,27,0.3857142857142857,0.3371428571428571,0.3085714285714285,0.5257142857142857,0.4457142857142857,0.4,0.36,0.0
C2_11_TIJD.txt,C1-C2,2.02,9.0,234.58909090909088,11,0.1913875598086124,0.1578947368421052,0.1339712918660287,0.2537313432835821,0.208955223880597,0.1716417910447761,0.0416666666666666,0.0
C2_12_TIJD.txt,C1-C2,1.88,16.548387096774192,231.5358620689656,39,0.2983539094650205,0.2469135802469135,0.2160493827160493,0.5181818181818182,0.4454545454545454,0.3954545454545454,0.5161290322580645,0.0
C2_13_TIJD.txt,C1-C2,2.0,15.0,77.83101560798549,16,0.3370165745856354,0.292817679558011,0.2651933701657458,0.4205607476635514,0.3738317757009345,0.3271028037383177,0.3076923076923077,0.0
C2_14_TIJD.txt,C1-C2,2.06,17.31578947368421,155.2998507741093,25,0.3957307060755337,0.3661740558292282,0.3185550082101806,0.5580110497237569,0.5027624309392266,0.4419889502762431,0.1842105263157894,0.0
C2_15_TIJD.txt,C1-C2,2.06,15.655172413793103,185.8538543897216,27,0.3824228028503563,0.3230403800475059,0.2874109263657957,0.5607476635514018,0.4672897196261682,0.411214953271028,0.3103448275862069,0.0
C2_16_TIJD.txt,C1-C2,1.94,18.40625,331.776,28,0.4021352313167259,0.3451957295373665,0.3096085409252669,0.6021505376344086,0.5125448028673835,0.4516129032258064,0.34375,0.0
C2_17_TIJD.txt,C1-C2,1.89,16.903846153846153,211.63568034549104,59,0.3279503105590062,0.2695652173913043,0.2223602484472049,0.571875,0.475,0.4,0.2884615384615384,0.0
C2_18_TIJD.txt,C1-C2,1.99,26.83333333333333,158.4309090909091,19,0.3823529411764705,0.3300653594771242,0.2679738562091503,0.5276073619631901,0.4539877300613497,0.3803680981595092,0.5,0.0
C2_19_TIJD.txt,C1-C2,2.18,16.4,96.61405076868073,14,0.3994778067885117,0.3524804177545692,0.3211488250652741,0.5606060606060606,0.4898989898989899,0.4595959595959596,0.24,0.0
C2_1_TIJD.txt,C1-C2,1.96,17.24137931034483,491.47875,30,0.3683127572016461,0.3106995884773662,0.2695473251028806,0.5805243445692884,0.4868913857677903,0.4232209737827715,0.4137931034482758,0.0
C2_20_TIJD.txt,C1-C2,1.91,16.96153846153846,308.26112185686657,66,0.3509389671361502,0.3028169014084507,0.2640845070422535,0.5582655826558266,0.4742547425474255,0.4092140921409214,0.3269230769230769,0.0011587485515643
C2_21_TIJD.txt,C1-C2,1.96,17.52112676056338,191.29393230319948,93,0.3907849829351535,0.3498293515358361,0.3148464163822526,0.6067708333333334,0.5260416666666666,0.4661458333333333,0.4929577464788732,0.0008257638315441
C2_22_TIJD.txt,C1-C2,2.03,18.88235294117647,121.31441837566211,25,0.2805280528052805,0.2244224422442244,0.2112211221122112,0.4569536423841059,0.3774834437086092,0.3509933774834437,0.4705882352941176,0.0031948881789137
C2_23_TIJD.txt,C1-C2,1.89,17.23076923076923,185.87495945568787,64,0.3761755485893417,0.2978056426332288,0.2695924764890282,0.5644599303135889,0.4285714285714285,0.3797909407665505,0.4102564102564102,0.0030487804878048
C2_24_TIJD.txt,C1-C2,2.19,15.753246753246753,436.9302553296915,115,0.3326152520465316,0.2878069797501077,0.2572167169323567,0.6035398230088496,0.5256637168141592,0.4761061946902655,0.2597402597402597,0.0004239084357778
C2_25_TIJD.txt,C1-C2,2.24,14.448275862068966,260.2272340425533,12,0.3598971722365038,0.3367609254498714,0.2673521850899742,0.5280373831775701,0.4859813084112149,0.397196261682243,0.1724137931034483,0.0
C2_26_TIJD.txt,C1-C2,1.99,17.081632653061224,291.5487078573419,42,0.3165195460277427,0.2711223203026481,0.2332912988650693,0.5657492354740061,0.4801223241590214,0.4281345565749235,0.4081632653061224,0.0
C2_27_TIJD.txt,C1-C2,2.05,15.481012658227847,68.63614277705102,53,0.2743022136669875,0.2252165543792108,0.1944177093358999,0.5132743362831859,0.4336283185840708,0.3893805309734513,0.1265822784810126,0.0016849199663016
C2_28_TIJD.txt,C1-C2,2.0,13.096774193548388,342.79636363636365,28,0.3527918781725888,0.2918781725888325,0.248730964467005,0.5288888888888889,0.4266666666666667,0.36,0.2903225806451613,0.0050251256281407
C2_29_TIJD.txt,C1-C2,2.05,11.1375,179.87949265169522,39,0.3058139534883721,0.2686046511627907,0.2488372093023255,0.5131964809384164,0.4486803519061583,0.4046920821114369,0.1125,0.0
C2_2_TIJD.txt,C1-C2,1.89,10.0,116.1086956521739,28,0.35,0.2931818181818181,0.2636363636363636,0.5294117647058824,0.4509803921568627,0.3872549019607843,0.2222222222222222,0.0
C2_30_TIJD.txt,C1-C2,2.03,11.907692307692308,378.9859154929578,80,0.2551724137931034,0.2068965517241379,0.1834482758620689,0.435820895522388,0.3492537313432836,0.3074626865671642,0.3692307692307692,0.0
C2_3_TIJD.txt,C1-C2,1.94,15.342857142857143,82.44279021643719,94,0.2958984375,0.2724609375,0.228515625,0.5047318611987381,0.4511041009463722,0.3848580441640378,0.3714285714285714,0.0
C2_4_TIJD.txt,C1-C2,2.06,18.0,166.19707317073176,25,0.3838383838383838,0.3164983164983165,0.2895622895622896,0.5448717948717948,0.4487179487179487,0.3974358974358974,0.4705882352941176,0.0
C2_5_TIJD.txt,C1-C2,2.0,21.066666666666663,198.6218181818182,14,0.3804713804713804,0.3265993265993266,0.2895622895622896,0.5202312138728323,0.4277456647398844,0.3641618497109826,0.4,0.0032362459546925
C2_6_TIJD.txt,C1-C2,2.21,13.512820512820513,146.49451843141256,19,0.3938775510204081,0.3591836734693877,0.3265306122448979,0.5889830508474576,0.5211864406779662,0.4872881355932203,0.2051282051282051,0.0
C2_7_TIJD.txt,C1-C2,1.91,10.128953771289538,221.45735607675903,374,0.2694041061592389,0.2208312468703054,0.1870305458187281,0.60546875,0.5,0.4205729166666667,0.2627737226277372,0.0004928536224741
C2_8_TIJD.txt,C1-C2,2.0,14.384615384615383,66.39663461538461,10,0.3197674418604651,0.2616279069767442,0.2267441860465116,0.3571428571428571,0.3163265306122449,0.2653061224489796,0.3846153846153846,0.0
C2_9_TIJD.txt,C1-C2,2.05,13.541666666666666,67.65432098765433,17,0.363036303630363,0.3333333333333333,0.2706270627062706,0.4539473684210526,0.4013157894736842,0.3486842105263157,0.2916666666666667,0.0
